chromosome	window_pos_1	window_pos_2	group	piawka_pi	pixy_pi
scaffold_1	1620000	1630000	admixed	0.00951373	0.0033739361319809
scaffold_1	1630000	1640000	Central Europe	0.0109295	0.0034187971044179
scaffold_1	1630000	1640000	East Siberia	0.00843198	0.0031909764761929
scaffold_1	1630000	1640000	Karelia	0.00210776	0.0006489744970447
scaffold_1	1630000	1640000	MIX Amur Basin	0.00892556	0.0039235331970752
scaffold_1	1630000	1640000	MIX Central Siberia	0.0101956	0.0025274266480166
scaffold_1	1630000	1640000	MIX Sibiryakov Island	0.00793622	0.0025830391455222
scaffold_1	1630000	1640000	North America	0.00322888	0.0016429140757992
scaffold_1	1630000	1640000	Northern Ural	0.00897081	0.0016885453942121
scaffold_1	1630000	1640000	Scandinavia	0.00885201	0.003871923668356
scaffold_1	1630000	1640000	Siberia SC	0.000387485	6.819003198112499e-05
scaffold_1	1630000	1640000	West Siberia	0.00673606	0.0025163810576292
scaffold_1	1630000	1640000	admixed	0.0101498	0.0029738302934179
scaffold_1	1640000	1650000	Central Europe	0.0126789	0.0038592119488386
scaffold_1	1640000	1650000	East Siberia	0.00635983	0.0034268155245878
scaffold_1	1640000	1650000	Karelia	0.00620983	0.0031028201530656
scaffold_1	1640000	1650000	MIX Amur Basin	0.0120196	0.0062479612789924
scaffold_1	1640000	1650000	MIX Central Siberia	0.00723279	0.0025407830570766
scaffold_1	1640000	1650000	MIX Sibiryakov Island	0.00609655	0.002705885999442
scaffold_1	1640000	1650000	North America	0.00276433	0.0015409868985773
scaffold_1	1640000	1650000	Northern Ural	0.00807381	0.0023422828839067
scaffold_1	1640000	1650000	Scandinavia	0.00876885	0.0040700831831135
scaffold_1	1640000	1650000	Siberia SC	0.000321012	0.0001609681668446
scaffold_1	1640000	1650000	West Siberia	0.0072764	0.0036485356084429
scaffold_1	1640000	1650000	admixed	0.00865708	0.0042283943550172
scaffold_1	1650000	1660000	Central Europe	0.01225	0.00457774693699
scaffold_1	1650000	1660000	East Siberia	0.00866885	0.0045087229038434
scaffold_1	1650000	1660000	Karelia	0.00889512	0.0058683641003837
scaffold_1	1650000	1660000	MIX Amur Basin	0.0144951	0.0071790354547456
scaffold_1	1650000	1660000	MIX Central Siberia	0.00956331	0.0035362476309347
scaffold_1	1650000	1660000	MIX Sibiryakov Island	0.00837969	0.004325047488715
scaffold_1	1650000	1660000	North America	0.00795051	0.0056407492252302
scaffold_1	1650000	1660000	Northern Ural	0.00871709	0.0028105840519674
scaffold_1	1650000	1660000	Scandinavia	0.0102491	0.0063209861436868
scaffold_1	1650000	1660000	Siberia SC	0.00132244	0.0008224367388306
scaffold_1	1650000	1660000	West Siberia	0.00734271	0.0040070919893561
scaffold_1	1650000	1660000	admixed	0.00924812	0.0039702217964868
scaffold_1	1660000	1670000	Central Europe	0.00799118	0.0037862087728555
scaffold_1	1660000	1670000	East Siberia	0.00421128	0.0020991953571748
scaffold_1	1660000	1670000	Karelia	0.00322895	0.0014191672526002
scaffold_1	1660000	1670000	MIX Amur Basin	0.00904777	0.0050623197107245
scaffold_1	1660000	1670000	MIX Central Siberia	0.00493514	0.001483295929205
scaffold_1	1660000	1670000	MIX Sibiryakov Island	0.00474053	0.0023034849603669
scaffold_1	1660000	1670000	North America	0.00413375	0.0024357256503755
scaffold_1	1660000	1670000	Northern Ural	0.00537808	0.0012502473440865
scaffold_1	1660000	1670000	Scandinavia	0.0080347	0.0037270156149872
scaffold_1	1660000	1670000	Siberia SC	0.000948192	0.0004112506774938
scaffold_1	1660000	1670000	West Siberia	0.00376943	0.0023611981133621
scaffold_1	1660000	1670000	admixed	0.00697335	0.003384747911452
scaffold_1	1670000	1680000	Central Europe	0.00573748	0.001963766872505
scaffold_1	1670000	1680000	East Siberia	0.00402913	0.0021964205509718
scaffold_1	1670000	1680000	Karelia	0.000597632	0.000442714417821
scaffold_1	1670000	1680000	MIX Amur Basin	0.0068179	0.0030085794472207
scaffold_1	1670000	1680000	MIX Central Siberia	0.00441625	0.0014110391438083
scaffold_1	1670000	1680000	MIX Sibiryakov Island	0.00325141	0.001610571739657
scaffold_1	1670000	1680000	North America	0.0017253	0.0005919631063373
scaffold_1	1670000	1680000	Northern Ural	0.00546881	0.001361397682834
scaffold_1	1670000	1680000	Scandinavia	0.00552989	0.0025708855241486
scaffold_1	1670000	1680000	Siberia SC	0.000285779	0.0001580499072976
scaffold_1	1670000	1680000	West Siberia	0.00344844	0.0016528532912776
scaffold_1	1670000	1680000	admixed	0.00514734	0.0018998851827887
scaffold_1	1680000	1690000	Central Europe	0.00559482	0.0016408561212304
scaffold_1	1680000	1690000	East Siberia	0.00329181	0.001645568162653
scaffold_1	1680000	1690000	Karelia	0.000506718	0.0003575943141417
scaffold_1	1680000	1690000	MIX Amur Basin	0.00370067	0.0016682241573301
scaffold_1	1680000	1690000	MIX Central Siberia	0.00401599	0.0009977312652962
scaffold_1	1680000	1690000	MIX Sibiryakov Island	0.00358954	0.0013959007049298
scaffold_1	1680000	1690000	North America	0.00188875	0.0009720729044288
scaffold_1	1680000	1690000	Northern Ural	0.00427503	0.0007987840645337
scaffold_1	1680000	1690000	Scandinavia	0.00447306	0.002437802422277
scaffold_1	1680000	1690000	Siberia SC	0.000230667	0.0003229458967163
scaffold_1	1680000	1690000	West Siberia	0.00286657	0.0017160797315915
scaffold_1	1680000	1690000	admixed	0.00402784	0.0016516300976948
scaffold_1	1690000	1700000	Central Europe	0.00805376	0.0027035614440256
scaffold_1	1690000	1700000	East Siberia	0.00640551	0.003490055320211
scaffold_1	1690000	1700000	Karelia	0.00427761	0.0025899932903297
scaffold_1	1690000	1700000	MIX Amur Basin	0.00800658	0.0041347482131857
scaffold_1	1690000	1700000	MIX Central Siberia	0.0060149	0.0023036452735
scaffold_1	1690000	1700000	MIX Sibiryakov Island	0.005958	0.0030237032309632
scaffold_1	1690000	1700000	North America	0.00314659	0.0013388847041725
scaffold_1	1690000	1700000	Northern Ural	0.0084976	0.0024461099750281
scaffold_1	1690000	1700000	Scandinavia	0.00834411	0.0038080799669246
scaffold_1	1690000	1700000	Siberia SC	0.000181509	0.0001991266213769
scaffold_1	1690000	1700000	West Siberia	0.00651604	0.0036884812340253
scaffold_1	1690000	1700000	admixed	0.00872858	0.004558387477605
scaffold_1	1700000	1710000	Central Europe	0.00587558	0.0017083194403411
scaffold_1	1700000	1710000	East Siberia	0.00319903	0.0020584321261927
scaffold_1	1700000	1710000	Karelia	0.00240705	0.0015215436030277
scaffold_1	1700000	1710000	MIX Amur Basin	0.00580338	0.0036200381577158
scaffold_1	1700000	1710000	MIX Central Siberia	0.00351366	0.0015520846572103
scaffold_1	1700000	1710000	MIX Sibiryakov Island	0.0037453	0.0020908254578907
scaffold_1	1700000	1710000	North America	0.0050106	0.0030294672718969
scaffold_1	1700000	1710000	Northern Ural	0.00447875	0.001276163055381
scaffold_1	1700000	1710000	Scandinavia	0.0057187	0.0027194887115094
scaffold_1	1700000	1710000	Siberia SC	0.000386091	0.0001410206929311
scaffold_1	1700000	1710000	West Siberia	0.00335745	0.0022591502769148
scaffold_1	1700000	1710000	admixed	0.00457688	0.0025540649602425
scaffold_1	1710000	1720000	Central Europe	0.00405502	0.0008084067146285
scaffold_1	1710000	1720000	East Siberia	0.00376992	0.0015269591819634
scaffold_1	1710000	1720000	Karelia	0.00260254	0.0012190187512718
scaffold_1	1710000	1720000	MIX Amur Basin	0.00344553	0.001227130745203
scaffold_1	1710000	1720000	MIX Central Siberia	0.00378323	0.0011956490316484
scaffold_1	1710000	1720000	MIX Sibiryakov Island	0.00391301	0.001303315568395
scaffold_1	1710000	1720000	North America	0.00137448	0.0007652978816041
scaffold_1	1710000	1720000	Northern Ural	0.00492453	0.000989480740031
scaffold_1	1710000	1720000	Scandinavia	0.00163045	0.0007410317734782
scaffold_1	1710000	1720000	Siberia SC	0.000751063	0.0006631640930945
scaffold_1	1710000	1720000	West Siberia	0.00253131	0.0014486529319832
scaffold_1	1710000	1720000	admixed	0.0046424	0.0017387929897854
scaffold_1	1720000	1730000	Central Europe	0.00808276	0.0021430537205108
scaffold_1	1720000	1730000	East Siberia	0.00436073	0.0022227983924849
scaffold_1	1720000	1730000	Karelia	0.00375023	0.0013102115619845
scaffold_1	1720000	1730000	MIX Amur Basin	0.00894961	0.0049303104353335
scaffold_1	1720000	1730000	MIX Central Siberia	0.00396468	0.0009088591451388
scaffold_1	1720000	1730000	MIX Sibiryakov Island	0.0058253	0.0024418014828885
scaffold_1	1720000	1730000	North America	0.00348808	0.0014333571661659
scaffold_1	1720000	1730000	Northern Ural	0.00682333	0.0017101647587116
scaffold_1	1720000	1730000	Scandinavia	0.00510838	0.002507583762351
scaffold_1	1720000	1730000	Siberia SC	0.000420666	0.0002446229209621
scaffold_1	1720000	1730000	West Siberia	0.00434546	0.0022527061750428
scaffold_1	1720000	1730000	admixed	0.00520595	0.0023871587944367
scaffold_1	1730000	1740000	Central Europe	0.00879156	0.0029063033562999
scaffold_1	1730000	1740000	East Siberia	0.00459499	0.0019155137884361
scaffold_1	1730000	1740000	Karelia	0.00543711	0.0028826142989205
scaffold_1	1730000	1740000	MIX Amur Basin	0.00429255	0.0022642285170042
scaffold_1	1730000	1740000	MIX Central Siberia	0.00696792	0.0018521928099378
scaffold_1	1730000	1740000	MIX Sibiryakov Island	0.00634734	0.0026870016960696
scaffold_1	1730000	1740000	North America	0.00315307	0.0018912279396651
scaffold_1	1730000	1740000	Northern Ural	0.00699129	0.0014227059781726
scaffold_1	1730000	1740000	Scandinavia	0.00764009	0.002970650987485
scaffold_1	1730000	1740000	Siberia SC	0.000554049	0.0002604798396557
scaffold_1	1730000	1740000	West Siberia	0.00654482	0.0029248327350012
scaffold_1	1730000	1740000	admixed	0.00720865	0.0025911880639111
scaffold_1	1740000	1750000	Central Europe	0.0129279	0.0048750955255612
scaffold_1	1740000	1750000	East Siberia	0.00738291	0.0038567881806305
scaffold_1	1740000	1750000	Karelia	0.00286251	0.0017555314322683
scaffold_1	1740000	1750000	MIX Amur Basin	0.00668425	0.0030395538360863
scaffold_1	1740000	1750000	MIX Central Siberia	0.00829449	0.0028166645139908
scaffold_1	1740000	1750000	MIX Sibiryakov Island	0.00715269	0.003448325283419
scaffold_1	1740000	1750000	North America	0.0023925	0.0013137849262342
scaffold_1	1740000	1750000	Northern Ural	0.00721294	0.0011110945163294
scaffold_1	1740000	1750000	Scandinavia	0.00934373	0.0041295119775618
scaffold_1	1740000	1750000	Siberia SC	0.000597278	0.0002011125463129
scaffold_1	1740000	1750000	West Siberia	0.00705683	0.0039990030564971
scaffold_1	1740000	1750000	admixed	0.00896733	0.0044945878796455
scaffold_1	1750000	1760000	Central Europe	0.00970488	0.0032246166040902
scaffold_1	1750000	1760000	East Siberia	0.00482533	0.0025675005947831
scaffold_1	1750000	1760000	Karelia	0.00262671	0.0011884364868308
scaffold_1	1750000	1760000	MIX Amur Basin	0.00616614	0.0032365807519508
scaffold_1	1750000	1760000	MIX Central Siberia	0.00572132	0.001807368644524
scaffold_1	1750000	1760000	MIX Sibiryakov Island	0.00572924	0.0026432814829921
scaffold_1	1750000	1760000	North America	0.00210008	0.0010910312642299
scaffold_1	1750000	1760000	Northern Ural	0.00753413	0.0015284112379881
scaffold_1	1750000	1760000	Scandinavia	0.00902658	0.0036547712293209
scaffold_1	1750000	1760000	Siberia SC	0.00095399	0.0005669207758371
scaffold_1	1750000	1760000	West Siberia	0.00543245	0.0030560275833877
scaffold_1	1750000	1760000	admixed	0.00744417	0.0032920453671515
scaffold_1	1760000	1770000	Central Europe	0.0115354	0.0045304447780626
scaffold_1	1760000	1770000	East Siberia	0.00386244	0.0021479476599823
scaffold_1	1760000	1770000	Karelia	0.0039144	0.0016987091654033
scaffold_1	1760000	1770000	MIX Amur Basin	0.00366637	0.0024512687117377
scaffold_1	1760000	1770000	MIX Central Siberia	0.00508005	0.0016691106077484
scaffold_1	1760000	1770000	MIX Sibiryakov Island	0.00363717	0.0014958707424931
scaffold_1	1760000	1770000	North America	0.00259702	0.0010900236033272
scaffold_1	1760000	1770000	Northern Ural	0.00622573	0.0017087840176766
scaffold_1	1760000	1770000	Scandinavia	0.00985855	0.0047325470152139
scaffold_1	1760000	1770000	Siberia SC	0.000180828	0.0
scaffold_1	1760000	1770000	West Siberia	0.00367044	0.0015079905905786
scaffold_1	1760000	1770000	admixed	0.00661579	0.0027883602172327
scaffold_1	1770000	1780000	Central Europe	0.0105239	0.0023663947221709
scaffold_1	1770000	1780000	East Siberia	0.0033816	0.001283705252731
scaffold_1	1770000	1780000	Karelia	0.00189501	0.000822901182138
scaffold_1	1770000	1780000	MIX Amur Basin	0.0047534	0.0022688954871041
scaffold_1	1770000	1780000	MIX Central Siberia	0.00406221	0.0007021039290385
scaffold_1	1770000	1780000	MIX Sibiryakov Island	0.00375566	0.0015367456595109
scaffold_1	1770000	1780000	North America	0.00423657	0.0018849191627785
scaffold_1	1770000	1780000	Northern Ural	0.00466089	0.0006684075281657
scaffold_1	1770000	1780000	Scandinavia	0.00415199	0.0020657938882858
scaffold_1	1770000	1780000	Siberia SC	0.000562134	0.0004106397599852
scaffold_1	1770000	1780000	West Siberia	0.00386403	0.002071250376218
scaffold_1	1770000	1780000	admixed	0.00495411	0.0015052608258904
scaffold_1	1780000	1790000	Central Europe	0.01264	0.0049344402586364
scaffold_1	1780000	1790000	East Siberia	0.00673164	0.0037137342438465
scaffold_1	1780000	1790000	Karelia	0.00531336	0.0022256023483836
scaffold_1	1780000	1790000	MIX Amur Basin	0.0094047	0.0063236751264881
scaffold_1	1780000	1790000	MIX Central Siberia	0.00722874	0.0034033373149861
scaffold_1	1780000	1790000	MIX Sibiryakov Island	0.00522518	0.0030921993470224
scaffold_1	1780000	1790000	North America	0.00426604	0.0020586466205439
scaffold_1	1780000	1790000	Northern Ural	0.00693594	0.002116891998527
scaffold_1	1780000	1790000	Scandinavia	0.00868514	0.003556958450015
scaffold_1	1780000	1790000	Siberia SC	0.00064815	0.0001772225679156
scaffold_1	1780000	1790000	West Siberia	0.00564782	0.0027793395445023
scaffold_1	1780000	1790000	admixed	0.00774477	0.0038442324933586
scaffold_1	1790000	1800000	Central Europe	0.0131497	0.0043622726418326
scaffold_1	1790000	1800000	East Siberia	0.00434558	0.0020406379811007
scaffold_1	1790000	1800000	Karelia	0.00349996	0.0024459227980719
scaffold_1	1790000	1800000	MIX Amur Basin	0.00611737	0.0050275611904587
scaffold_1	1790000	1800000	MIX Central Siberia	0.00597263	0.0018288245914821
scaffold_1	1790000	1800000	MIX Sibiryakov Island	0.00445642	0.0027387557549285
scaffold_1	1790000	1800000	North America	0.00647873	0.00305253659435
scaffold_1	1790000	1800000	Northern Ural	0.00582227	0.0014858635408377
scaffold_1	1790000	1800000	Scandinavia	0.00758774	0.0038758639784733
scaffold_1	1790000	1800000	Siberia SC	0.000827024	0.0005373635600335
scaffold_1	1790000	1800000	West Siberia	0.00386226	0.0022886175756735
scaffold_1	1790000	1800000	admixed	0.00627824	0.0031571036769605
scaffold_1	1800000	1810000	Central Europe	0.00873437	0.0021862319098753
scaffold_1	1800000	1810000	East Siberia	0.00572866	0.0023066188185272
scaffold_1	1800000	1810000	Karelia	0.00363539	0.0010271827241032
scaffold_1	1800000	1810000	MIX Amur Basin	0.00767859	0.0030646466982768
scaffold_1	1800000	1810000	MIX Central Siberia	0.00701902	0.0021639015855298
scaffold_1	1800000	1810000	MIX Sibiryakov Island	0.00603547	0.0019231483200297
scaffold_1	1800000	1810000	North America	0.00504271	0.0026624926625402
scaffold_1	1800000	1810000	Northern Ural	0.00663003	0.0014902530031117
scaffold_1	1800000	1810000	Scandinavia	0.00536488	0.0020881195405241
scaffold_1	1800000	1810000	Siberia SC	0.000677044	0.0001219370100503
scaffold_1	1800000	1810000	West Siberia	0.00547935	0.0025722487063716
scaffold_1	1800000	1810000	admixed	0.00738248	0.002893877193183
scaffold_1	1810000	1820000	Central Europe	0.0105594	0.0048681357092591
scaffold_1	1810000	1820000	East Siberia	0.0114837	0.0072349374708295
scaffold_1	1810000	1820000	Karelia	0.00452994	0.0024267873843292
scaffold_1	1810000	1820000	MIX Amur Basin	0.00568501	0.0029361382105329
scaffold_1	1810000	1820000	MIX Central Siberia	0.00775614	0.0024164540192306
scaffold_1	1810000	1820000	MIX Sibiryakov Island	0.00934214	0.005807589986484
scaffold_1	1810000	1820000	North America	0.00373454	0.0020369045172057
scaffold_1	1810000	1820000	Northern Ural	0.00825065	0.0022660371107352
scaffold_1	1810000	1820000	Scandinavia	0.0130221	0.0077337761086873
scaffold_1	1810000	1820000	Siberia SC	0.000740093	0.0002769726608399
scaffold_1	1810000	1820000	West Siberia	0.0102279	0.0069996228329268
scaffold_1	1810000	1820000	admixed	0.0112864	0.0055272118909235
scaffold_1	1820000	1830000	Central Europe	0.00871105	0.0046687203706327
scaffold_1	1820000	1830000	East Siberia	0.00514731	0.0025938822782996
scaffold_1	1820000	1830000	Karelia	0.00458689	0.0009753560049418
scaffold_1	1820000	1830000	MIX Amur Basin	0.00549203	0.002808551424832
scaffold_1	1820000	1830000	MIX Central Siberia	0.00520937	0.001585411230147
scaffold_1	1820000	1830000	MIX Sibiryakov Island	0.00467016	0.0012616283350924
scaffold_1	1820000	1830000	North America	0.0057904	0.0031360698805047
scaffold_1	1820000	1830000	Northern Ural	0.00645795	0.0013722693512553
scaffold_1	1820000	1830000	Scandinavia	0.00539681	0.003011472943703
scaffold_1	1820000	1830000	Siberia SC	0.000880927	0.0002132191569874
scaffold_1	1820000	1830000	West Siberia	0.00474083	0.0032831899481806
scaffold_1	1820000	1830000	admixed	0.00568767	0.0032569401685509
scaffold_1	1830000	1840000	Central Europe	0.0136509	0.0071090726649878
scaffold_1	1830000	1840000	East Siberia	0.0132038	0.005392660868535
scaffold_1	1830000	1840000	Karelia	0.00620307	0.0030346379267242
scaffold_1	1830000	1840000	MIX Amur Basin	0.00913138	0.0056501546918116
scaffold_1	1830000	1840000	MIX Central Siberia	0.013169	0.0042389003280367
scaffold_1	1830000	1840000	MIX Sibiryakov Island	0.00561541	0.0024693096494183
scaffold_1	1830000	1840000	North America	0.011321	0.0062876375186161
scaffold_1	1830000	1840000	Northern Ural	0.0110023	0.0017042974209173
scaffold_1	1830000	1840000	Scandinavia	0.0173563	0.0077417336930694
scaffold_1	1830000	1840000	Siberia SC	0.000859309	0.0005163458466977
scaffold_1	1830000	1840000	West Siberia	0.0129201	0.0055151748458612
scaffold_1	1830000	1840000	admixed	0.0110796	0.0043639042916218
scaffold_1	1840000	1850000	Central Europe	0.008149	0.0029562277656644
scaffold_1	1840000	1850000	East Siberia	0.00397866	0.0024631373445949
scaffold_1	1840000	1850000	Karelia	0.00127809	0.0009381592749301
scaffold_1	1840000	1850000	MIX Amur Basin	0.00478572	0.0021657814162227
scaffold_1	1840000	1850000	MIX Central Siberia	0.00378285	0.0017672457491327
scaffold_1	1840000	1850000	MIX Sibiryakov Island	0.00464034	0.002797277503985
scaffold_1	1840000	1850000	North America	0.00441106	0.0023473471162386
scaffold_1	1840000	1850000	Northern Ural	0.00565639	0.0016582871544972
scaffold_1	1840000	1850000	Scandinavia	0.00412394	0.0018154075747365
scaffold_1	1840000	1850000	Siberia SC	0.000762759	0.0002581953814604
scaffold_1	1840000	1850000	West Siberia	0.00388723	0.0026910389399518
scaffold_1	1840000	1850000	admixed	0.00539709	0.0025718616990262
scaffold_1	1850000	1860000	Central Europe	0.0115852	0.00523873070976
scaffold_1	1850000	1860000	East Siberia	0.00371063	0.0026868859188228
scaffold_1	1850000	1860000	Karelia	0.00323582	0.0023701404068074
scaffold_1	1850000	1860000	MIX Amur Basin	0.00382932	0.0021932873954332
scaffold_1	1850000	1860000	MIX Central Siberia	0.00518112	0.0027359893812135
scaffold_1	1850000	1860000	MIX Sibiryakov Island	0.0101725	0.0053501396039444
scaffold_1	1850000	1860000	North America	0.00488123	0.0034707570066089
scaffold_1	1850000	1860000	Northern Ural	0.00778003	0.0037723873049011
scaffold_1	1850000	1860000	Scandinavia	0.00562154	0.0029289887926766
scaffold_1	1850000	1860000	Siberia SC	0.00103705	0.0006706727075659
scaffold_1	1850000	1860000	West Siberia	0.0100552	0.0060105919830946
scaffold_1	1850000	1860000	admixed	0.00764952	0.0041803255335699
scaffold_1	1860000	1870000	Central Europe	0.0125102	0.0038064411937749
scaffold_1	1860000	1870000	East Siberia	0.00839395	0.0046900040325927
scaffold_1	1860000	1870000	Karelia	0.00616439	0.002517388226393
scaffold_1	1860000	1870000	MIX Amur Basin	0.00575262	0.0028394166739521
scaffold_1	1860000	1870000	MIX Central Siberia	0.00796576	0.0020627604243267
scaffold_1	1860000	1870000	MIX Sibiryakov Island	0.0099384	0.0039112410518504
scaffold_1	1860000	1870000	North America	0.00225267	0.0011409341376122
scaffold_1	1860000	1870000	Northern Ural	0.0088354	0.0019995519783875
scaffold_1	1860000	1870000	Scandinavia	0.0109081	0.0059996015720996
scaffold_1	1860000	1870000	Siberia SC	0.00142609	0.0008432274849786
scaffold_1	1860000	1870000	West Siberia	0.00929635	0.0045618088022677
scaffold_1	1860000	1870000	admixed	0.00985831	0.0045357826092538
scaffold_1	1870000	1880000	Central Europe	0.0104324	0.0041134816036578
scaffold_1	1870000	1880000	East Siberia	0.00673292	0.003418368188421
scaffold_1	1870000	1880000	Karelia	0.00233206	0.0018050151372962
scaffold_1	1870000	1880000	MIX Amur Basin	0.00439939	0.002348697072082
scaffold_1	1870000	1880000	MIX Central Siberia	0.00743187	0.0022415249083069
scaffold_1	1870000	1880000	MIX Sibiryakov Island	0.00419435	0.0016311493275024
scaffold_1	1870000	1880000	North America	0.00219783	0.0011889935481163
scaffold_1	1870000	1880000	Northern Ural	0.00613517	0.0016276010522312
scaffold_1	1870000	1880000	Scandinavia	0.00871193	0.0047763908932811
scaffold_1	1870000	1880000	Siberia SC	0.000700205	0.000375280138695
scaffold_1	1870000	1880000	West Siberia	0.00652706	0.0030619532281966
scaffold_1	1870000	1880000	admixed	0.00711105	0.002811924917188
scaffold_1	1880000	1890000	Central Europe	0.0122373	0.0052760236282012
scaffold_1	1880000	1890000	East Siberia	0.0103551	0.0053389284312856
scaffold_1	1880000	1890000	Karelia	0.00706807	0.0037034790331963
scaffold_1	1880000	1890000	MIX Amur Basin	0.00565761	0.0038642225464937
scaffold_1	1880000	1890000	MIX Central Siberia	0.0114245	0.0037314240511948
scaffold_1	1880000	1890000	MIX Sibiryakov Island	0.00331493	0.0005601921508651
scaffold_1	1880000	1890000	North America	0.0020762	0.0009372028511764
scaffold_1	1880000	1890000	Northern Ural	0.00914403	0.0028607988759534
scaffold_1	1880000	1890000	Scandinavia	0.00917851	0.0049269187198393
scaffold_1	1880000	1890000	Siberia SC	0.000358105	0.0001873428957027
scaffold_1	1880000	1890000	West Siberia	0.0109353	0.0049443413821219
scaffold_1	1880000	1890000	admixed	0.0132153	0.0053693138424574
scaffold_1	1890000	1900000	Central Europe	0.0103931	0.0038361536706015
scaffold_1	1890000	1900000	East Siberia	0.00840238	0.0042359982417997
scaffold_1	1890000	1900000	Karelia	0.00726939	0.0021498548995193
scaffold_1	1890000	1900000	MIX Amur Basin	0.0111053	0.0040765371041701
scaffold_1	1890000	1900000	MIX Central Siberia	0.00817841	0.0023879385691097
scaffold_1	1890000	1900000	MIX Sibiryakov Island	0.00647592	0.0029183504677502
scaffold_1	1890000	1900000	North America	0.00285468	0.0018495586233815
scaffold_1	1890000	1900000	Northern Ural	0.00715123	0.0013954165847047
scaffold_1	1890000	1900000	Scandinavia	0.0114196	0.0046905740302868
scaffold_1	1890000	1900000	Siberia SC	0.000489093	0.0003252704972688
scaffold_1	1890000	1900000	West Siberia	0.00683604	0.0028858436234332
scaffold_1	1890000	1900000	admixed	0.0087978	0.0031958131884226
scaffold_1	1900000	1910000	Central Europe	0.0110896	0.006240973302985
scaffold_1	1900000	1910000	East Siberia	0.00961905	0.0061807579901625
scaffold_1	1900000	1910000	Karelia	0.00427406	0.0017021178199531
scaffold_1	1900000	1910000	MIX Amur Basin	0.0101401	0.0059208177230165
scaffold_1	1900000	1910000	MIX Central Siberia	0.00597666	0.0022737054138547
scaffold_1	1900000	1910000	MIX Sibiryakov Island	0.00990195	0.0060160068754364
scaffold_1	1900000	1910000	North America	0.00599438	0.0037497370358522
scaffold_1	1900000	1910000	Northern Ural	0.00620146	0.003019409562025
scaffold_1	1900000	1910000	Scandinavia	0.00839553	0.0065636069373324
scaffold_1	1900000	1910000	Siberia SC	0.000220765	6.647594401775858e-05
scaffold_1	1900000	1910000	West Siberia	0.0114459	0.0072440162356524
scaffold_1	1900000	1910000	admixed	0.0112583	0.0070615974064249
scaffold_1	1910000	1920000	Central Europe	0.0142842	0.0045346150988002
scaffold_1	1910000	1920000	East Siberia	0.0149773	0.0063291656581111
scaffold_1	1910000	1920000	Karelia	0.0032759	0.0011000269945274
scaffold_1	1910000	1920000	MIX Amur Basin	0.0120597	0.0055651557614889
scaffold_1	1910000	1920000	MIX Central Siberia	0.0123952	0.0033069374640327
scaffold_1	1910000	1920000	MIX Sibiryakov Island	0.0157235	0.007861186741
scaffold_1	1910000	1920000	North America	0.00470113	0.0026896237346996
scaffold_1	1910000	1920000	Northern Ural	0.0129473	0.003634749797799
scaffold_1	1910000	1920000	Scandinavia	0.00711908	0.0039260228297728
scaffold_1	1910000	1920000	Siberia SC	0.00078283	0.000717423068991
scaffold_1	1910000	1920000	West Siberia	0.0138609	0.0087192135706829
scaffold_1	1910000	1920000	admixed	0.0156568	0.0070698429537919
scaffold_1	1920000	1930000	Central Europe	0.0123928	0.0043259656310332
scaffold_1	1920000	1930000	East Siberia	0.0036933	0.0024446641941677
scaffold_1	1920000	1930000	Karelia	0.00256697	0.0015001041612652
scaffold_1	1920000	1930000	MIX Amur Basin	0.00572647	0.0035903166657531
scaffold_1	1920000	1930000	MIX Central Siberia	0.00479124	0.001806459740656
scaffold_1	1920000	1930000	MIX Sibiryakov Island	0.00421002	0.0030086474762027
scaffold_1	1920000	1930000	North America	0.00523078	0.0038983654026614
scaffold_1	1920000	1930000	Northern Ural	0.00427816	0.0009089514387172
scaffold_1	1920000	1930000	Scandinavia	0.00576937	0.0032669310822786
scaffold_1	1920000	1930000	Siberia SC	0.000594753	0.000484638565286
scaffold_1	1920000	1930000	West Siberia	0.00375564	0.0026259964138442
scaffold_1	1920000	1930000	admixed	0.00439963	0.0025081402823366
scaffold_1	1930000	1940000	Central Europe	0.014553	0.0053445511896923
scaffold_1	1930000	1940000	East Siberia	0.00997668	0.0057423766338791
scaffold_1	1930000	1940000	Karelia	0.00907057	0.0049285563115916
scaffold_1	1930000	1940000	MIX Amur Basin	0.0117159	0.0070764762377569
scaffold_1	1930000	1940000	MIX Central Siberia	0.0104399	0.0042608266617518
scaffold_1	1930000	1940000	MIX Sibiryakov Island	0.00811967	0.0045343385124574
scaffold_1	1930000	1940000	North America	0.0119495	0.0065144362984842
scaffold_1	1930000	1940000	Northern Ural	0.0102064	0.0025554183305351
scaffold_1	1930000	1940000	Scandinavia	0.0115448	0.0061067054937772
scaffold_1	1930000	1940000	Siberia SC	0.00234492	0.0010501260151218
scaffold_1	1930000	1940000	West Siberia	0.0104585	0.0057954484602363
scaffold_1	1930000	1940000	admixed	0.0134639	0.0058781007457008
scaffold_1	1940000	1950000	Central Europe	0.0177433	0.0069287181668595
scaffold_1	1940000	1950000	East Siberia	0.0161099	0.0079327096444674
scaffold_1	1940000	1950000	Karelia	0.00763349	0.0038575424985457
scaffold_1	1940000	1950000	MIX Amur Basin	0.0167776	0.0064600647132572
scaffold_1	1940000	1950000	MIX Central Siberia	0.0138763	0.003143293387382
