chromosome	window_pos_1	window_pos_2	group	bial_pi	mult_pi	bial_sites	mult_sites	sites_gained_mult_vs_bial	pixy_pi	pixy_sites	expected_mult_pi	abs_diff_bial	abs_diff_expected
scaffold_1	1510000	1520000	Siberia SC	0.000250872	0.000250872	8609.0	8609.0	0.0	0.0001008537386246	3931.0	0.0002508720210520946	0.0	2.105209458364357e-11
scaffold_1	1510000	1520000	West Siberia	0.00397996	0.00399334	8468.0	8471.0	3.0	0.0012352705473152	4025.0	0.003980044057188228	1.3379999999999469e-05	1.3295942811771336e-05
scaffold_1	1510000	1520000	admixed	0.00508658	0.00519407	8428.0	8432.0	4.0	0.0013683277731442	3947.0	0.0050867554754539445	0.00010749000000000002	0.00010731452454605574
scaffold_1	1520000	1530000	Central Europe	0.00714766	0.00890453	7040.0	7182.0	142.0	0.0016604710787859	4412.0	0.007148146889483319	0.0017568700000000007	0.001756383110516682
scaffold_1	1520000	1530000	East Siberia	0.00565274	0.00626781	8184.0	8207.0	23.0	0.0027721892134292	4434.0	0.005652980832873632	0.0006150700000000005	0.0006148291671263682
scaffold_1	1520000	1530000	Karelia	0.00273453	0.00284712	8690.0	8693.0	3.0	0.0009253951169772	4372.0	0.0027345572638267602	0.00011258999999999965	0.00011256273617323963
scaffold_1	1520000	1530000	MIX Amur Basin	0.00660361	0.00673262	7862.0	7865.0	3.0	0.0035056320346132	4023.0	0.00660399395735051	0.00012900999999999972	0.00012862604264948958
scaffold_1	1520000	1530000	MIX Central Siberia	0.00647655	0.00687813	8356.0	8375.0	19.0	0.0019984911805874	4390.0	0.006476912217896938	0.00040157999999999947	0.0004012177821030617
scaffold_1	1520000	1530000	MIX Sibiryakov Island	0.00474339	0.00486289	8552.0	8554.0	2.0	0.0020523345305284	4295.0	0.004743532300110599	0.00011949999999999981	0.00011935769988940127
scaffold_1	1520000	1530000	North America	0.00259759	0.00288743	8200.0	8230.0	30.0	0.0015162979241842	4397.0	0.002597613369560652	0.00028984	0.0002898166304393479
scaffold_1	1520000	1530000	Northern Ural	0.00596345	0.00657872	8044.0	8075.0	31.0	0.0010649153325471	4332.0	0.005963732768796557	0.0006152699999999994	0.0006149872312034427
scaffold_1	1520000	1530000	Scandinavia	0.00580569	0.00596895	8286.0	8295.0	9.0	0.0020363441162825	4399.0	0.0058059509157311045	0.00016326000000000014	0.0001629990842688953
scaffold_1	1520000	1530000	Siberia SC	0.000813987	0.000813987	8883.0	8883.0	0.0	0.0003558831271387	4373.0	0.0008139877191030709	0.0	7.191030709265134e-10
scaffold_1	1520000	1530000	West Siberia	0.00550021	0.00603225	8479.0	8494.0	15.0	0.0032555898531686	4427.0	0.005500431858744304	0.0005320400000000001	0.0005318181412556963
scaffold_1	1520000	1530000	admixed	0.00745125	0.00788253	8513.0	8523.0	10.0	0.0031495571097998	4382.0	0.007451801602392399	0.00043128000000000003	0.00043072839760760137
scaffold_1	1530000	1540000	Central Europe	0.00862827	0.0100583	5924.0	6021.0	97.0	0.0034519512840033	3279.0	0.008629126465585828	0.0014300299999999988	0.0014291735344141715
scaffold_1	1530000	1540000	East Siberia	0.00494955	0.0050916	7857.0	7877.0	20.0	0.003682255554302	3310.0	0.004949711672399509	0.00014205000000000034	0.00014188832760049074
scaffold_1	1530000	1540000	Karelia	0.00420228	0.00426413	8224.0	8227.0	3.0	0.0021135656406938	3214.0	0.004202378944964149	6.184999999999958e-05	6.175105503585052e-05
scaffold_1	1530000	1540000	MIX Amur Basin	0.00506146	0.00520324	7453.0	7455.0	2.0	0.0027874659807253	2752.0	0.005061632888522839	0.00014177999999999934	0.00014160711147716103
scaffold_1	1530000	1540000	MIX Central Siberia	0.00539483	0.00548866	7715.0	7723.0	8.0	0.0024290865129303	3256.0	0.00539503934954836	9.383000000000048e-05	9.362065045164045e-05
scaffold_1	1530000	1540000	MIX Sibiryakov Island	0.00382139	0.00382139	8071.0	8071.0	0.0	0.0023509259502023	2980.0	0.0038214644051206034	0.0	7.440512060337759e-08
scaffold_1	1530000	1540000	North America	0.00536695	0.00572142	7444.0	7473.0	29.0	0.0029789385605511	3296.0	0.0053671561205936	0.00035446999999999996	0.00035426387940639976
scaffold_1	1530000	1540000	Northern Ural	0.00553545	0.00593679	7616.0	7642.0	26.0	0.0015908835325116	3164.0	0.005535676150490189	0.00040134000000000003	0.00040111384950981127
scaffold_1	1530000	1540000	Scandinavia	0.00707922	0.00752215	7676.0	7687.0	11.0	0.0040549973768136	3277.0	0.007079693036838861	0.00044293000000000023	0.0004424569631611393
scaffold_1	1530000	1540000	Siberia SC	0.000406609	0.000406609	8381.0	8381.0	0.0	0.0005088895738704	3245.0	0.0004066090896333644	0.0	8.963336442426723e-11
scaffold_1	1530000	1540000	West Siberia	0.00562227	0.00565829	7660.0	7662.0	2.0	0.0042612251879809	3267.0	0.005622506959339539	3.6019999999999455e-05	3.578304066046128e-05
scaffold_1	1530000	1540000	admixed	0.00614472	0.00636983	8196.0	8203.0	7.0	0.0031547942090227	3254.0	0.006145029346374412	0.00022510999999999972	0.0002248006536255875
scaffold_1	1540000	1550000	Central Europe	0.00697554	0.00791533	7388.0	7491.0	103.0	0.0022179102894845	4282.0	0.006975992555905986	0.0009397900000000002	0.0009393374440940143
scaffold_1	1540000	1550000	East Siberia	0.00308603	0.00323542	8731.0	8739.0	8.0	0.002356319845632	4333.0	0.003086069186742893	0.0001493900000000001	0.00014935081325710697
scaffold_1	1540000	1550000	Karelia	0.00373223	0.00373223	8935.0	8935.0	0.0	0.0026540313280423	4329.0	0.003732299317666612	0.0	6.93176666118761e-08
scaffold_1	1540000	1550000	MIX Amur Basin	0.00347797	0.00347797	7961.0	7961.0	0.0	0.0018459300441921	3800.0	0.003478026093976904	0.0	5.609397690396409e-08
scaffold_1	1540000	1550000	MIX Central Siberia	0.00343187	0.00353895	8578.0	8585.0	7.0	0.0011273061926105	4228.0	0.0034319238928587716	0.00010707999999999985	0.00010702610714122826
scaffold_1	1540000	1550000	MIX Sibiryakov Island	0.00275914	0.00275914	8685.0	8685.0	0.0	0.0013740912326561	4193.0	0.0027591680065716206	0.0	2.8006571620425164e-08
scaffold_1	1540000	1550000	North America	0.00503737	0.00529981	8455.0	8466.0	11.0	0.002682403704575	4274.0	0.005037540431666589	0.00026244000000000007	0.00026226956833341145
scaffold_1	1540000	1550000	Northern Ural	0.00558607	0.00589445	7957.0	7973.0	16.0	0.0008804047339509	4203.0	0.005586302411630469	0.0003083799999999996	0.000308147588369531
scaffold_1	1540000	1550000	Scandinavia	0.0057273	0.0057273	8666.0	8666.0	0.0	0.0027544023026089	4274.0	0.005727550488927741	0.0	2.504889277405581e-07
scaffold_1	1540000	1550000	Siberia SC	0.000341191	0.000341191	8775.0	8775.0	0.0	0.000219420242958	4209.0	0.0003411910529579831	0.0	5.2957983105120926e-11
scaffold_1	1540000	1550000	West Siberia	0.00292897	0.00294687	8802.0	8803.0	1.0	0.0019043287270749	4316.0	0.002929003502985311	1.7899999999999947e-05	1.7866497014689016e-05
scaffold_1	1540000	1550000	admixed	0.00456243	0.0046507	8607.0	8609.0	2.0	0.0022800357193396	4225.0	0.0045625566273095166	8.826999999999967e-05	8.814337269048324e-05
scaffold_1	1550000	1560000	Central Europe	0.0119159	0.0135157	7065.0	7176.0	111.0	0.0049883876157333	4331.0	0.011918155897101783	0.0015998000000000002	0.001597544102898217
scaffold_1	1550000	1560000	East Siberia	0.00653963	0.00691752	8486.0	8498.0	12.0	0.0042388014317671	4340.0	0.006540002905053613	0.00037788999999999965	0.00037751709494638665
scaffold_1	1550000	1560000	Karelia	0.00538651	0.00538651	8761.0	8761.0	0.0	0.0033590857786424	4345.0	0.005386718382453897	0.0	2.0838245389735027e-07
scaffold_1	1550000	1560000	MIX Amur Basin	0.00537166	0.00537166	6724.0	6724.0	0.0	0.00319033620092	3213.0	0.005371866663740212	0.0	2.0666374021208883e-07
scaffold_1	1550000	1560000	MIX Central Siberia	0.00765133	0.00811514	8329.0	8345.0	16.0	0.0032359095789521	4303.0	0.007651927240893831	0.00046381000000000026	0.0004632127591061687
scaffold_1	1550000	1560000	MIX Sibiryakov Island	0.00846863	0.00854449	8365.0	8366.0	1.0	0.0054496074385066	4109.0	0.008469439800820787	7.586000000000051e-05	7.505019917921317e-05
scaffold_1	1550000	1560000	North America	0.00416245	0.00439932	8260.0	8274.0	14.0	0.0024715980362767	4340.0	0.004162546158089447	0.00023687000000000014	0.00023677384191055258
scaffold_1	1550000	1560000	Northern Ural	0.0103062	0.0107582	8166.0	8187.0	21.0	0.0033641845512321	4277.0	0.01030765960194938	0.000452000000000001	0.00045054039805062125
scaffold_1	1550000	1560000	Scandinavia	0.00951761	0.00963579	8233.0	8238.0	5.0	0.0063935490003611	4193.0	0.009518759535668208	0.00011818000000000072	0.00011703046433179237
scaffold_1	1550000	1560000	Siberia SC	0.000592538	0.000592538	8815.0	8815.0	0.0	0.0002425753845564	4295.0	0.0005925382773878014	0.0	2.7738780142196745e-10
scaffold_1	1550000	1560000	West Siberia	0.00882916	0.00892527	8507.0	8513.0	6.0	0.0056277796956379	4324.0	0.00883007769189875	9.610999999999995e-05	9.519230810125026e-05
scaffold_1	1550000	1560000	admixed	0.00994734	0.0101251	8552.0	8555.0	3.0	0.0053026228931599	4299.0	0.009948652380061651	0.00017775999999999903	0.00017644761993834863
scaffold_1	1560000	1570000	Central Europe	0.0226754	0.0293201	7420.0	7598.0	178.0	0.0104738128108979	5032.0	0.022690945461059344	0.006644700000000003	0.006629154538940658
scaffold_1	1560000	1570000	East Siberia	0.0198722	0.022309	8236.0	8325.0	89.0	0.0107853359173922	4952.0	0.019882663490510752	0.0024367999999999994	0.002426336509489247
scaffold_1	1560000	1570000	Karelia	0.0179187	0.0183658	5673.0	5682.0	9.0	0.0061384740913088	2893.0	0.01792637111038119	0.00044710000000000236	0.0004394288896188113
scaffold_1	1560000	1570000	MIX Amur Basin	0.0137311	0.0145355	5237.0	5251.0	14.0	0.0084785209286952	2585.0	0.01373455187234588	0.0008044000000000003	0.0008009481276541192
scaffold_1	1560000	1570000	MIX Central Siberia	0.0142436	0.0155282	8440.0	8492.0	52.0	0.0040158155487804	4942.0	0.014247452991434371	0.0012846000000000003	0.0012807470085656296
scaffold_1	1560000	1570000	MIX Sibiryakov Island	0.0261904	0.0267397	6279.0	6284.0	5.0	0.0134355761961334	3078.0	0.02621435328769452	0.0005493000000000026	0.0005253467123054814
scaffold_1	1560000	1570000	North America	0.0140308	0.0168132	8072.0	8161.0	89.0	0.0067421567832611	5029.0	0.014034482867029463	0.002782400000000001	0.0027787171329705374
scaffold_1	1560000	1570000	Northern Ural	0.0146872	0.0168559	7185.0	7270.0	85.0	0.0036913971324363	4073.0	0.014691424309822995	0.002168700000000001	0.002164475690177005
scaffold_1	1560000	1570000	Scandinavia	0.0284332	0.0316327	6863.0	6927.0	64.0	0.0126863861794997	3799.0	0.028463848975097922	0.003199500000000001	0.0031688510249020772
scaffold_1	1560000	1570000	Siberia SC	0.00352501	0.00352501	8975.0	8975.0	0.0	0.0014806170453302	4973.0	0.003525068400934526	0.0	5.8400934526293274e-08
scaffold_1	1560000	1570000	West Siberia	0.0198665	0.0214007	6521.0	6570.0	49.0	0.0098283189418253	3438.0	0.019876954489274304	0.001534200000000003	0.0015237455107256978
scaffold_1	1560000	1570000	admixed	0.0153561	0.0160889	8628.0	8643.0	15.0	0.0060663976782048	4916.0	0.015360928158640662	0.0007328000000000005	0.0007279718413593372
scaffold_1	1570000	1580000	Central Europe	0.00460121	0.00522561	8616.0	8631.0	15.0	0.0019062537152211	6457.0	0.004601339883774674	0.0006244000000000006	0.0006242701162253259
scaffold_1	1570000	1580000	East Siberia	0.0108088	0.0110273	8586.0	8596.0	10.0	0.0063315295620332	6461.0	0.010810483725074317	0.00021849999999999994	0.0002168162749256828
scaffold_1	1570000	1580000	Karelia	0.00771836	0.008115	6485.0	6489.0	4.0	0.0035744226494104	4666.0	0.007718973075314878	0.00039664000000000105	0.0003960269246851226
scaffold_1	1570000	1580000	MIX Amur Basin	0.00797044	0.00826762	3199.0	3200.0	1.0	0.0070696803225327	2207.0	0.007971115127233624	0.0002971799999999993	0.00029650487276637605
scaffold_1	1570000	1580000	MIX Central Siberia	0.00744543	0.00813165	8823.0	8834.0	11.0	0.0034481987209996	6565.0	0.007445980310869876	0.0006862200000000004	0.0006856696891301244
scaffold_1	1570000	1580000	MIX Sibiryakov Island	0.0111132	0.0111132	2304.0	2304.0	0.0	0.0054988216810683	1571.0	0.011115030021227323	0.0	1.8300212273232586e-06
scaffold_1	1570000	1580000	North America	0.00955353	0.010067	9117.0	9120.0	3.0	0.005701609466778	6592.0	0.009554692600088698	0.0005134700000000002	0.000512307399911302
scaffold_1	1570000	1580000	Northern Ural	0.00788688	0.00887101	8326.0	8343.0	17.0	0.0038110283372325	6270.0	0.00788753411549297	0.0009841299999999997	0.0009834758845070311
scaffold_1	1570000	1580000	Scandinavia	0.0025137	0.00256946	5191.0	5195.0	4.0	0.0010233584439432	3796.0	0.0025137211777136615	5.5760000000000184e-05	5.573882228633847e-05
scaffold_1	1570000	1580000	Siberia SC	0.00063574	0.00063574	9369.0	9369.0	0.0	0.0005877237858494	6574.0	0.0006357403425921041	0.0	3.425921040996552e-10
scaffold_1	1570000	1580000	West Siberia	0.00451266	0.00452193	7212.0	7214.0	2.0	0.0018180742203554	5256.0	0.004512782528347666	9.270000000000458e-06	9.147471652334524e-06
scaffold_1	1570000	1580000	admixed	0.0118388	0.0122255	8960.0	8964.0	4.0	0.0068396912544798	6492.0	0.011841012390515982	0.00038670000000000024	0.00038448760948401814
scaffold_1	1580000	1590000	Central Europe	0.014052	0.0168056	7513.0	7686.0	173.0	0.0062066002525189	4611.0	0.014055699586278144	0.0027536	0.0027499004137218567
scaffold_1	1580000	1590000	East Siberia	0.0108227	0.0126946	8514.0	8586.0	72.0	0.0074860238545956	4615.0	0.010824390229188123	0.001871900000000001	0.0018702097708118773
scaffold_1	1580000	1590000	Karelia	0.00354926	0.00366043	7885.0	7887.0	2.0	0.002282955770826	4097.0	0.0035493196145377085	0.00011117000000000028	0.00011111038546229163
scaffold_1	1580000	1590000	MIX Amur Basin	0.00499066	0.00499066	7644.0	7644.0	0.0	0.0033241620554572	3965.0	0.004990825734410292	0.0	1.6573441029201635e-07
scaffold_1	1580000	1590000	MIX Central Siberia	0.0136273	0.0152294	8298.0	8350.0	52.0	0.0058393368809832	4562.0	0.013630674179536239	0.0016021000000000004	0.0015987258204637617
scaffold_1	1580000	1590000	MIX Sibiryakov Island	0.0118934	0.0121861	8199.0	8203.0	4.0	0.0065597021540643	4168.0	0.01189564314223574	0.0002926999999999999	0.00029045685776426036
scaffold_1	1580000	1590000	North America	0.0115683	0.012994	8225.0	8298.0	73.0	0.0075461925780733	4606.0	0.011570364179043089	0.0014257000000000002	0.0014236358209569113
scaffold_1	1580000	1590000	Northern Ural	0.0118002	0.013214	8124.0	8180.0	56.0	0.0041929137880083	4469.0	0.011802390820727222	0.0014137999999999998	0.0014116091792727783
scaffold_1	1580000	1590000	Scandinavia	0.0143088	0.0157059	8224.0	8260.0	36.0	0.0078568663897333	4555.0	0.014312706145145144	0.0013970999999999983	0.0013931938548548545
scaffold_1	1580000	1590000	Siberia SC	0.00775874	0.00775874	8833.0	8833.0	0.0	0.0040449576344989	4550.0	0.0077593627479872395	0.0	6.227479872394567e-07
scaffold_1	1580000	1590000	West Siberia	0.0152973	0.0169156	8395.0	8442.0	47.0	0.0094713447893174	4504.0	0.01530207290827412	0.0016182999999999996	0.0016135270917258786
scaffold_1	1580000	1590000	admixed	0.0146548	0.0158462	8502.0	8535.0	33.0	0.0079671154229873	4437.0	0.014658996414935626	0.0011914000000000004	0.001187203585064375
scaffold_1	1590000	1600000	Central Europe	0.00929712	0.00984316	3569.0	3588.0	19.0	0.0050246506514519	2691.0	0.009298191479943721	0.0005460399999999994	0.0005449685200562791
scaffold_1	1590000	1600000	East Siberia	0.00742718	0.00806634	3232.0	3241.0	9.0	0.0054914136770543	2178.0	0.00742772627406771	0.0006391599999999997	0.0006386137259322897
scaffold_1	1590000	1600000	Karelia	0.00302862	0.00302862	2555.0	2555.0	0.0	0.0025762865270235	1423.0	0.00302865704018051	0.0	3.704018051000138e-08
scaffold_1	1590000	1600000	MIX Amur Basin	0.00483549	0.00500246	3075.0	3077.0	2.0	0.0023602427503554	1873.0	0.0048356407510011705	0.00016697000000000066	0.0001668192489988297
scaffold_1	1590000	1600000	MIX Central Siberia	0.00943375	0.00958568	3705.0	3708.0	3.0	0.004408798540053	2528.0	0.009434869416813341	0.00015192999999999977	0.00015081058318665817
scaffold_1	1590000	1600000	MIX Sibiryakov Island	0.00481002	0.00481002	2303.0	2303.0	0.0	0.0036181615386708	1278.0	0.004810168381372229	0.0	1.4838137222909775e-07
scaffold_1	1590000	1600000	North America	0.00845632	0.00912468	4280.0	4291.0	11.0	0.0045428140580891	3091.0	0.008457126274572256	0.0006683599999999998	0.0006675537254277435
scaffold_1	1590000	1600000	Northern Ural	0.00746571	0.00781478	2920.0	2926.0	6.0	0.0035026915507217	1921.0	0.007466264819970365	0.00034906999999999994	0.00034851518002963506
scaffold_1	1590000	1600000	Scandinavia	0.00402497	0.00407285	3143.0	3145.0	2.0	0.0021412781466567	1952.0	0.004025056941410106	4.7880000000000145e-05	4.779305858989419e-05
scaffold_1	1590000	1600000	Siberia SC	0.00166658	0.00166658	3678.0	3678.0	0.0	0.001024076464376	2300.0	0.0016665861718765933	0.0	6.171876593347517e-09
scaffold_1	1590000	1600000	West Siberia	0.00857032	0.00888846	3115.0	3118.0	3.0	0.0069560333970831	2027.0	0.008571159324403648	0.0003181400000000015	0.0003173006755963527
scaffold_1	1590000	1600000	admixed	0.0110481	0.0114099	3265.0	3267.0	2.0	0.0079607463326235	1973.0	0.011049898049013886	0.00036180000000000066	0.0003600019509861149
scaffold_1	1600000	1610000	Central Europe	0.0109594	0.0124849	7483.0	7549.0	66.0	0.0043352999267017	3745.0	0.010961155088705274	0.0015255000000000008	0.001523744911294726
scaffold_1	1600000	1610000	East Siberia	0.00489912	0.00516014	8147.0	8160.0	13.0	0.0021768245040939	3781.0	0.0048992767808333105	0.00026101999999999983	0.0002608632191666892
scaffold_1	1600000	1610000	Karelia	0.00561509	0.00571512	8704.0	8706.0	2.0	0.002497548507445	3779.0	0.005615326052661509	0.00010003000000000008	9.979394733849057e-05
scaffold_1	1600000	1610000	MIX Amur Basin	0.0109133	0.0109892	7715.0	7716.0	1.0	0.0058094163673811	3302.0	0.010915033033740876	7.589999999999854e-05	7.416696625912357e-05
scaffold_1	1600000	1610000	MIX Central Siberia	0.00656635	0.00685833	8025.0	8031.0	6.0	0.0020628851472168	3720.0	0.0065667274946665105	0.00029197999999999984	0.00029160250533348964
scaffold_1	1600000	1610000	MIX Sibiryakov Island	0.00535904	0.00544646	8440.0	8441.0	1.0	0.0020466924642837	3624.0	0.00535924521057276	8.742000000000038e-05	8.721478942724011e-05
scaffold_1	1600000	1610000	North America	0.00813218	0.00874332	7868.0	7886.0	18.0	0.0033494988976741	3735.0	0.008132897066915529	0.0006111400000000013	0.0006104229330844719
scaffold_1	1600000	1610000	Northern Ural	0.00550486	0.00570069	7831.0	7841.0	10.0	0.0008966687667544	3673.0	0.005505082421913118	0.00019582999999999927	0.00019560757808688174
scaffold_1	1600000	1610000	Scandinavia	0.00868347	0.00905054	7973.0	7982.0	9.0	0.0042596420488166	3725.0	0.008684343008879962	0.00036706999999999886	0.00036619699112003766
scaffold_1	1600000	1610000	Siberia SC	0.000326368	0.000326368	8829.0	8829.0	0.0	7.061113941160747e-05	3708.0	0.0003263680463512496	0.0	4.635124960716483e-11
scaffold_1	1600000	1610000	West Siberia	0.00556861	0.00576266	8538.0	8548.0	10.0	0.0025602035263708	3777.0	0.0055688402391352665	0.0001940500000000003	0.00019381976086473365
scaffold_1	1600000	1610000	admixed	0.00597679	0.00621307	8429.0	8435.0	6.0	0.0028453117584476	3711.0	0.005977074670672228	0.00023628000000000017	0.00023599532932777265
scaffold_1	1610000	1620000	Central Europe	0.0148499	0.0180562	7475.0	7604.0	129.0	0.0080892653421636	4424.0	0.014854266257291594	0.003206300000000002	0.0032019337427084075
scaffold_1	1610000	1620000	East Siberia	0.00451757	0.00464656	8629.0	8635.0	6.0	0.002447033409851	4454.0	0.004517692928733921	0.00012898999999999983	0.00012886707126607937
scaffold_1	1610000	1620000	Karelia	0.00209675	0.00209675	8760.0	8760.0	0.0	0.0011576892351988	4454.0	0.002096762290758679	0.0	1.2290758679041336e-08
scaffold_1	1610000	1620000	MIX Amur Basin	0.0134245	0.0137415	7860.0	7864.0	4.0	0.0050682279280991	4002.0	0.013427725767739675	0.0003169999999999996	0.00031377423226032486
scaffold_1	1610000	1620000	MIX Central Siberia	0.00548771	0.00575519	8496.0	8503.0	7.0	0.0018020043547592	4386.0	0.005487930349563829	0.0002674800000000005	0.00026725965043617166
scaffold_1	1610000	1620000	MIX Sibiryakov Island	0.00414885	0.00431499	8565.0	8567.0	2.0	0.0022372597425498	4360.0	0.004148945218631785	0.00016614000000000038	0.00016604478136821553
scaffold_1	1610000	1620000	North America	0.00240878	0.00259928	8334.0	8348.0	14.0	0.001074732625685	4421.0	0.002408798635032151	0.0001904999999999997	0.00019048136496784863
scaffold_1	1610000	1620000	Northern Ural	0.00577078	0.00609364	8257.0	8268.0	11.0	0.0011820898908894	4362.0	0.005771036237265223	0.00032286000000000033	0.0003226037627347767
scaffold_1	1610000	1620000	Scandinavia	0.0160535	0.0162635	8387.0	8391.0	4.0	0.0065951176000008	4421.0	0.016059016300721506	0.00021000000000000185	0.00020448369927849458
scaffold_1	1610000	1620000	Siberia SC	0.000297928	0.000297928	8710.0	8710.0	0.0	0.0002038714558944	4366.0	0.00029792803525921995	0.0	3.5259219968632877e-11
scaffold_1	1610000	1620000	West Siberia	0.00644441	0.00684547	8549.0	8562.0	13.0	0.0034034274998334	4446.0	0.006444766852074069	0.00040105999999999996	0.00040070314792593157
scaffold_1	1610000	1620000	admixed	0.00552792	0.00578574	8634.0	8638.0	4.0	0.0018614574351161	4376.0	0.005528145228831933	0.00025781999999999975	0.0002575947711680668
scaffold_1	1620000	1630000	Central Europe	0.00500145	0.00562457	6820.0	6886.0	66.0	0.0024023150135983	3724.0	0.005001616811708721	0.0006231199999999996	0.0006229531882912791
scaffold_1	1620000	1630000	East Siberia	0.0090781	0.00958739	7933.0	7947.0	14.0	0.0043098190375587	3783.0	0.009079097524621133	0.000509289999999999	0.0005082924753788669
scaffold_1	1620000	1630000	Karelia	0.00146971	0.00148562	8368.0	8369.0	1.0	0.0007704365992152	3748.0	0.0014697142328578504	1.5910000000000056e-05	1.5905767142149587e-05
scaffold_1	1620000	1630000	MIX Amur Basin	0.0107914	0.0111917	7492.0	7500.0	8.0	0.0053443283685807	3339.0	0.010793075606778224	0.000400300000000001	0.0003986243932217765
scaffold_1	1620000	1630000	MIX Central Siberia	0.0126358	0.013249	7793.0	7813.0	20.0	0.0044928770789469	3703.0	0.012638489967087834	0.0006131999999999995	0.0006105100329121659
scaffold_1	1620000	1630000	MIX Sibiryakov Island	0.005133	0.005133	8390.0	8390.0	0.0	0.0038712467267716	3671.0	0.005133180323583516	0.0	1.8032358351568328e-07
scaffold_1	1620000	1630000	North America	0.00208227	0.00225746	8030.0	8041.0	11.0	0.0011994394258345	3735.0	0.0020822820378759333	0.00017518999999999998	0.00017517796212406693
scaffold_1	1620000	1630000	Northern Ural	0.0114861	0.0121548	7778.0	7795.0	17.0	0.0029790398035844	3669.0	0.011488120489117412	0.0006686999999999995	0.0006666795108825879
scaffold_1	1620000	1630000	Scandinavia	0.0109716	0.01147	7966.0	7978.0	12.0	0.0055724259734694	3735.0	0.010973360956524765	0.0004983999999999995	0.0004966390434752339
scaffold_1	1620000	1630000	Siberia SC	0.000448946	0.000448946	8492.0	8492.0	0.0	0.0003048288927405	3692.0	0.0004489461206482581	0.0	1.20648258094061e-10
scaffold_1	1620000	1630000	West Siberia	0.0063416	0.00673867	8337.0	8351.0	14.0	0.0048741838442326	3778.0	0.006341940044122101	0.00039707000000000024	0.0003967299558778996
scaffold_1	1620000	1630000	admixed	0.00951373	0.00984298	8176.0	8184.0	8.0	0.0033739361319809	3697.0	0.009514878130363608	0.0003292499999999997	0.00032810186963639146
scaffold_1	1630000	1640000	Central Europe	0.0109295	0.0127878	7550.0	7643.0	93.0	0.0034187971044179	4147.0	0.010931240762890463	0.0018583000000000002	0.0018565592371095375
scaffold_1	1630000	1640000	East Siberia	0.00843198	0.00898305	8256.0	8271.0	15.0	0.0031909764761929	4191.0	0.008432779332442214	0.000551069999999999	0.0005502706675577854
scaffold_1	1630000	1640000	Karelia	0.00210776	0.00210776	8751.0	8751.0	0.0	0.0006489744970447	4187.0	0.0021077724853928513	0.0	1.2485392851101923e-08
scaffold_1	1630000	1640000	MIX Amur Basin	0.00892556	0.00918522	7805.0	7809.0	4.0	0.0039235331970752	3694.0	0.008926508080377296	0.00025965999999999836	0.00025871191962270265
scaffold_1	1630000	1640000	MIX Central Siberia	0.0101956	0.010579	8147.0	8158.0	11.0	0.0025274266480166	4102.0	0.010197013113685776	0.000383399999999999	0.00038198688631422423
scaffold_1	1630000	1640000	MIX Sibiryakov Island	0.00793622	0.00822628	8540.0	8544.0	4.0	0.0025830391455222	4065.0	0.007936886468813163	0.00029005999999999997	0.0002893935311868382
scaffold_1	1630000	1640000	North America	0.00322888	0.00332554	8311.0	8320.0	9.0	0.0016429140757992	4142.0	0.0032289248842994798	9.666000000000015e-05	9.661511570052033e-05
scaffold_1	1630000	1640000	Northern Ural	0.00897081	0.00977947	8028.0	8050.0	22.0	0.0016885453942121	4068.0	0.008971772573080856	0.000808660000000001	0.0008076974269191437
scaffold_1	1630000	1640000	Scandinavia	0.00885201	0.00906776	8406.0	8412.0	6.0	0.003871923668356	4142.0	0.00885293483535593	0.00021574999999999893	0.0002148251646440693
scaffold_1	1630000	1640000	Siberia SC	0.000387485	0.000387485	8702.0	8702.0	0.0	6.819003198112499e-05	4073.0	0.0003874850775717202	0.0	7.757172015192618e-11
scaffold_1	1630000	1640000	West Siberia	0.00673606	0.00699348	8486.0	8496.0	10.0	0.0025163810576292	4181.0	0.006736467527178125	0.0002574199999999995	0.0002570124728218746
scaffold_1	1630000	1640000	admixed	0.0101498	0.0105447	8467.0	8476.0	9.0	0.0029738302934179	4090.0	0.010151194155416958	0.0003949000000000001	0.000393505844583043
scaffold_1	1640000	1650000	Central Europe	0.0126789	0.0152525	7043.0	7166.0	123.0	0.0038592119488386	4154.0	0.012681617587061477	0.0025736000000000005	0.0025708824129385237
scaffold_1	1640000	1650000	East Siberia	0.00635983	0.00683144	8141.0	8164.0	23.0	0.0034268155245878	4185.0	0.006360172985103008	0.0004716099999999999	0.00047126701489699253
scaffold_1	1640000	1650000	Karelia	0.00620983	0.00627274	8856.0	8857.0	1.0	0.0031028201530656	4181.0	0.00621014928452513	6.290999999999936e-05	6.259071547486984e-05
scaffold_1	1640000	1650000	MIX Amur Basin	0.0120196	0.0124347	7811.0	7819.0	8.0	0.0062479612789924	3700.0	0.012021915308049719	0.00041509999999999984	0.00041278469195028117
scaffold_1	1640000	1650000	MIX Central Siberia	0.00723279	0.00761287	8245.0	8263.0	18.0	0.0025407830570766	4129.0	0.00723329449434671	0.00038007999999999965	0.0003795755056532901
scaffold_1	1640000	1650000	MIX Sibiryakov Island	0.00609655	0.00631131	8536.0	8540.0	4.0	0.002705885999442	4079.0	0.0060968521281257	0.0002147599999999996	0.00021445787187429968
